Episode,Total Reward,Epsilon
343,-15.173774682478978,0.6473600000016049
344,-81.98589997841198,0.6463100000016097
345,-66.16762651681283,0.6452100000016147
346,-69.23858182037269,0.6440700000016198
347,-112.92805652043377,0.6426900000016261
348,-208.19882184440138,0.6412300000016328
349,-85.76792387948886,0.6399800000016385
350,-56.53852840037261,0.6387800000016439
351,-29.51225836141394,0.6376300000016492
352,-24.58979006954273,0.6363000000016552
353,-74.44087704046221,0.6352100000016602
354,-117.4057320981254,0.6343400000016641
355,-78.64461747915824,0.6333200000016688
356,-74.08219615916029,0.632400000001673
357,-48.18635732426608,0.6309200000016797
358,-52.84520960650812,0.6298500000016846
359,-21.900149528325855,0.6285900000016903
360,-134.92343942780042,0.6270200000016974
361,-111.38007232185286,0.6259600000017023
362,-30.008662450660765,0.6243700000017095
363,-62.492572239458326,0.6233100000017143
364,-53.76966570830529,0.6224000000017185
365,-85.63442269838816,0.6208800000017254
366,-30.86914420486046,0.6199100000017298
367,-64.40808408697643,0.6186800000017354
368,-83.04314127949998,0.6176400000017401
369,-76.85315906057524,0.6163900000017458
370,-100.74679354142492,0.6155000000017499
371,-44.9143375636455,0.6145500000017542
372,-23.49171749913684,0.6135500000017587
373,-14.769581411893327,0.6123400000017643
374,-95.64563759624026,0.6112700000017691
375,-36.09266558201497,0.6102200000017739
376,-34.81205866675347,0.6092600000017783
377,-174.56521393633764,0.608000000001784
378,17.2511694381204,0.6068600000017892
379,-158.70293563275223,0.605810000001794
380,58.84994855169876,0.5958100000018395
381,-82.18607978921348,0.5948500000018438
382,-280.7160468533362,0.593290000001851
383,-29.690631051050488,0.5923100000018554
384,-36.591120076702396,0.5908100000018622
385,-99.7578764746523,0.5898000000018668
386,-42.74689222143519,0.5886900000018719
387,-61.009929177327194,0.5878400000018758
388,-75.89744182654275,0.5865600000018816
389,-72.76465556144694,0.5854400000018867
390,-73.04118982537723,0.5846000000018905
391,-23.803672590104995,0.5838800000018938
392,-65.58060821161996,0.5828800000018983
393,-16.895703904024074,0.5819900000019024
394,-51.17380214413481,0.5811200000019063
395,-1.1124089570376725,0.579880000001912
396,-60.92499458432404,0.5779700000019207
397,-42.1332181217234,0.5767200000019264
398,-2.2564646222794664,0.5753700000019325
399,-156.48596096617945,0.5741400000019381
400,2.330541180095423,0.5732200000019423
401,-43.74451411000938,0.5720000000019478
402,-39.19739654845655,0.5709200000019528
403,34.29279842649379,0.5697300000019582
404,-48.05529398984312,0.5686000000019633
405,-58.80119014789308,0.5673700000019689
406,-43.069345907242436,0.5657600000019762
407,-120.92789675041365,0.5645400000019818
408,-64.30276736459422,0.5635200000019864
409,-16.941379686415246,0.5625600000019908
410,-97.04730041945709,0.5612400000019968
411,-82.0158197293744,0.5598400000020032
412,-4.150497543375181,0.5586600000020085
413,-0.42507001188492666,0.5572900000020148
414,-77.85653122390956,0.555700000002022
415,-37.685236908757844,0.5548500000020259
416,-14.050780901843316,0.5448500000020714
417,-77.86571383305315,0.5437200000020765
418,7.763492362040765,0.541870000002085
419,-104.90067725969625,0.5409100000020893
420,-77.43598716114153,0.5395700000020954
421,11.574930872395896,0.5381800000021018
422,-38.76155396966085,0.5370600000021069
423,-36.672662831710454,0.5362200000021107
424,-65.7390353776648,0.5290900000021431
425,-33.77304007073032,0.528240000002147
426,-51.437936825871844,0.5267600000021537
427,-106.1499293237155,0.5255100000021594
428,-65.52324542319303,0.5241900000021654
429,-9.503126514104167,0.5223700000021737
430,-58.77223712179615,0.5212800000021787
431,-58.166977824634046,0.5129200000022167
432,-7.8948649927018835,0.5118600000022215
433,-46.06430197527631,0.5104000000022282
434,-57.90797854194727,0.5088500000022352
435,-122.6048376892949,0.5076600000022407
436,-53.17327662592845,0.5065200000022458
437,-63.10981956070496,0.5052300000022517
438,-36.96153830418352,0.5037800000022583
439,-59.68390608641233,0.502970000002262
440,64.32966915329209,0.4929700000022685
441,8.812742327325253,0.491480000002267
442,-28.59873268854892,0.4908000000022663
443,5.626274917420702,0.4884100000022639
444,8.466258834885878,0.4857900000022613
445,-72.25724179386934,0.4846100000022601
446,-7.905948518792314,0.483500000002259
447,-0.3535186518701039,0.4821800000022577
448,-26.968652727919107,0.48105000000225656
449,-9.217983465685933,0.4796100000022551
450,-64.49758226325201,0.47794000000225345
451,-106.17745262364345,0.4727800000022483
452,-35.50311867606757,0.4711700000022467
453,-77.02508355631976,0.46946000000224497
454,-49.87086832122872,0.46804000000224355
455,-204.50752478886062,0.46633000000224184
456,-47.28104386353746,0.4649100000022404
457,-68.82881784785434,0.46304000000223855
458,-52.9096533482295,0.46133000000223684
459,-95.90886487539623,0.45974000000223525
460,-76.68191610315282,0.45832000000223383
461,-155.40205704657473,0.45672000000223223
462,-67.5899932324566,0.4552100000022307
463,-13.813385572837106,0.45383000000222934
464,-11.718973282985345,0.4526000000022281
465,-65.95795313795685,0.45136000000222687
466,9.418453511901717,0.45002000000222553
467,-224.18476115700702,0.446510000002222
468,23.64987755802727,0.4453900000022209
469,-27.668650658713716,0.4434000000022189
470,-18.254433471061475,0.44165000000221716
471,-108.00687354151161,0.43514000000221065
472,-91.76996585463878,0.43264000000220815
473,-10.629363286505352,0.4313000000022068
474,-41.05614865758801,0.4294100000022049
475,-127.60862232207653,0.4261100000022016
476,-131.1835007454116,0.419480000002195
477,-137.7643570070515,0.41815000000219366
478,-59.66573077025785,0.41676000000219227
479,-43.876138108661635,0.40676000000218226
480,-27.054331000758907,0.4026100000021781
481,-74.24238870766689,0.4013900000021769
482,-50.14026206940227,0.3999200000021754
483,-2.6893523785171425,0.3977200000021732
484,-79.61511626344692,0.39006000000216556
485,-50.44442869619021,0.38006000000215556
486,-108.87687187373523,0.37875000000215425
487,-52.30732604066961,0.36875000000214425
488,-212.54939576848773,0.3643800000021399
489,17.874276131710758,0.3612900000021368
490,22.2271084609081,0.36015000000213565
491,-76.04737258146675,0.35015000000212565
492,-35.34747853920949,0.34015000000211565
493,-39.50995694852258,0.33015000000210565
494,-63.84081173862093,0.3281000000021036
495,-126.30348945535002,0.3224300000020979
496,-7.522536763572377,0.3124300000020879
497,-67.23457330047806,0.3024300000020779
498,-36.11671754062077,0.2924300000020679
499,-82.16475500544706,0.2824300000020579
500,-19.735335457040012,0.2724300000020479
501,-33.49442341248644,0.2624300000020379
502,-57.917329935746395,0.2524300000020279
503,-60.20399550251034,0.24243000000201792
504,-77.754290488588,0.23243000000200792
505,-53.45432356330477,0.22243000000199792
506,-75.09349549862972,0.21243000000198792
507,-71.00144196196851,0.20243000000197792
508,-36.25963442984377,0.19243000000196792
509,-98.54619346178261,0.18243000000195791
510,-48.108361202057566,0.17243000000194791
511,-68.77925525224123,0.1624300000019379
512,-94.62919653753171,0.1524300000019279
513,-77.84697048896722,0.1424300000019179
514,-84.99358454011198,0.1324300000019079
515,-43.969572475779906,0.12243000000190148
516,-77.24595388260408,0.11243000000190535
517,-70.97740549564179,0.10243000000190923
518,-91.05704847338069,0.0924300000019131
519,-88.26535426161138,0.08243000000191698
520,-31.092976953352125,0.07243000000192086
521,-40.11837933883457,0.06243000000192469
522,-96.43368452773153,0.05243000000192163
523,-91.66247146499974,0.042430000001918565
524,-87.7990364020515,0.0324300000019155
525,-71.77772270589003,0.0224300000019155
526,-93.83388177894932,0.012430000001915908
527,-68.86006802798339,0.01
528,-65.26047721760209,0.01
529,-62.94030657954474,0.01
530,-4.60354838099296,0.01
531,-79.05180055639762,0.01
532,-95.46652960283257,0.01
533,-76.54956622956102,0.01
534,-92.51915893585203,0.01
535,-96.21646866973144,0.01
536,-103.45982144953454,0.01
537,-77.60397770932602,0.01
538,-31.672137393235953,0.01
539,-68.54523713575576,0.01
540,-65.89715951365278,0.01
541,-85.61588092374679,0.01
542,-90.28363174233185,0.01
543,-96.51867472228582,0.01
544,-27.17010193502398,0.01
545,-51.061346807683904,0.01
546,-66.95923212482093,0.01
547,-65.44571223258127,0.01
548,-75.67423206262612,0.01
549,-68.66213035816156,0.01
550,-225.73076361890827,0.01
551,-185.13497232898357,0.01
552,-297.5672945674343,0.01
553,-259.4518989081067,0.01
554,-206.35197896167344,0.01
555,-285.00976517635536,0.01
556,-265.45113562990537,0.01
557,-214.67896973864566,0.01
558,-180.56285185685238,0.01
559,-182.0692163618267,0.01
560,-192.37015873784318,0.01
561,-167.790482233393,0.01
562,-188.63094145252563,0.01
563,-243.6801094662008,0.01
564,-252.9191473619348,0.01
565,-273.60083100956024,0.01
566,-163.96189620793118,0.01
567,-122.23494221027815,0.01
568,-179.1442466563151,0.01
569,-151.05061415614878,0.01
570,-258.1182012889292,0.01
571,-208.79225078653116,0.01
572,-204.78162915248686,0.01
573,-105.74872897421979,0.01
574,-120.2930966741121,0.01
575,-162.14748935622782,0.01
576,-218.08439094031627,0.01
577,-57.946890731758856,0.01
578,-148.80199511655815,0.01
579,-212.5017069507574,0.01
580,-102.43938866803447,0.01
581,-131.2164397069048,0.01
582,-122.02816367367592,0.01
583,-154.47822533880407,0.01
584,-127.01278098370314,0.01
585,-152.82725639471275,0.01
586,-46.97312998124867,0.01
587,-132.85681786764678,0.01
588,-32.399273882355054,0.01
589,-0.16563833388655902,0.01
590,-75.45040024249829,0.01
591,-25.442346512972133,0.01
592,-10.562493588004664,0.01
593,-59.1946019838993,0.01
594,-4.459220582216651,0.01
595,-20.32970469947682,0.01
596,-32.72604369786721,0.01
597,-97.63769412820986,0.01
598,-74.98141435238963,0.01
599,-22.552405831616223,0.01
600,-12.199093941849313,0.01
601,-16.762295620179327,0.01
602,-22.186734287579263,0.01
603,-14.91498778444715,0.01
604,-24.693683450505105,0.01
605,-14.033020525391025,0.01
606,-64.27233507918584,0.01
607,0.17426324169683244,0.01
608,-28.564106784183938,0.01
609,12.981937266212611,0.01
610,-15.6358274118191,0.01
611,-24.668288721222698,0.01
612,-16.866291635376886,0.01
613,-26.415347823039692,0.01
614,-17.10489134497507,0.01
615,-41.00778860670583,0.01
616,4.405419736021448,0.01
617,15.03932532898453,0.01
618,-10.170729597197516,0.01
619,-45.801254946495625,0.01
620,-45.97328194480174,0.01
621,-8.68954913634973,0.01
622,-62.50667047619614,0.01
623,-4.681435950722945,0.01
624,-41.94539478125568,0.01
625,-57.92673440125712,0.01
626,-15.575126449503585,0.01
627,16.527486078612675,0.01
628,-39.82384257165106,0.01
629,-36.78663332326665,0.01
630,-47.240993414611935,0.01
631,-10.182976583454225,0.01
632,-33.127950706704,0.01
633,-29.50070815890836,0.01
634,-48.404316172109375,0.01
635,-31.97134781900318,0.01
636,-3.971932527523239,0.01
637,-35.775552758249006,0.01
638,-41.37772123266066,0.01
639,-5.021627529080828,0.01
640,-28.87143747959845,0.01
641,23.938849366472652,0.01
642,-16.155487191173922,0.01
643,-12.35445201764978,0.01
644,-10.530097824041926,0.01
645,0.07141630801280208,0.01
646,-93.73961100123864,0.01
647,38.53675841975631,0.01
648,12.953627378394083,0.01
649,126.86733550582562,0.01
650,-3.304256592655193,0.01
651,-70.6827434177654,0.01
652,-21.959660460787557,0.01
653,-15.93209803020038,0.01
654,-81.77774823873142,0.01
655,-10.450733480905342,0.01
656,-16.345020350794115,0.01
657,-60.68239486999095,0.01
658,36.718621708784724,0.01
659,2.6425226479955706,0.01
660,4.090333044260096,0.01
661,-10.938167073557151,0.01
662,50.64128190248154,0.01
663,8.855687819863935,0.01
664,-16.286818187008002,0.01
665,-18.357073843791802,0.01
666,28.260479722008917,0.01
667,-35.46701777252159,0.01
668,14.121518746915685,0.01
669,43.24850774036502,0.01
670,-13.473883291156469,0.01
671,210.24673396704068,0.01
672,166.20237771471307,0.01
673,256.41301197623534,0.01
674,207.381238778135,0.01
675,246.50328156012026,0.01
676,252.5661686701157,0.01
677,166.92524055696077,0.01
678,261.0236027850854,0.01
679,309.73499980872634,0.01
680,231.35569046858788,0.01
681,209.29408481850024,0.01
682,264.7321626899957,0.01
683,254.72567591698055,0.01
684,250.9298760929817,0.01
685,226.64309539691646,0.01
686,229.07682287890492,0.01
687,224.84159185387026,0.01
688,236.16301263133656,0.01
689,230.8464034405771,0.01
690,265.65312432709703,0.01
691,243.6770273133995,0.01
692,190.34625165880107,0.01
693,244.12157013802596,0.01
694,252.96446750624,0.01
695,246.0902632826656,0.01
696,269.2002407205835,0.01
697,228.94836489421965,0.01
698,230.44132221922357,0.01
699,224.3382270117644,0.01
700,229.06606844498518,0.01
701,240.30764354955392,0.01
702,226.54263980157288,0.01
703,195.19980037821404,0.01
704,-22.873541067787798,0.01
705,243.69460845296967,0.01
706,-91.31514086863302,0.01
707,246.79938157415228,0.01
708,172.15933707073827,0.01
709,202.0044253986082,0.01
710,9.400992109912726,0.01
711,249.5820571887824,0.01
712,163.50826345518516,0.01
713,19.129882205616244,0.01
714,162.38923458942932,0.01
715,231.4860414685322,0.01
716,203.2022843808207,0.01
717,250.1569520095987,0.01
718,-135.70221639773266,0.01
719,-15.279875768213095,0.01
720,195.77514564968598,0.01
721,199.64744557095344,0.01
722,-22.019048367631076,0.01
723,186.94902770930787,0.01
724,199.69105068089414,0.01
725,237.96241361353236,0.01
726,-121.36069475740813,0.01
727,200.83830084686656,0.01
728,149.24166027689617,0.01
729,-53.58470819744744,0.01
730,230.0573057880406,0.01
731,221.99197374841052,0.01
732,128.08455818248623,0.01
733,30.28610742900358,0.01
734,255.1146653899153,0.01
735,224.15941644776836,0.01
736,190.54799305160032,0.01
737,117.8139754070879,0.01
738,258.4314004507522,0.01
739,250.56963358474522,0.01
740,-103.92385637304217,0.01
741,285.1413227897158,0.01
742,269.3815883434985,0.01
743,22.928771129542298,0.01
744,227.91591171547364,0.01
745,263.08831326735185,0.01
746,267.70153158045264,0.01
747,242.50577798497815,0.01
748,245.0616241678108,0.01
749,240.9960019872617,0.01
750,257.4724793875196,0.01
751,15.782635368353553,0.01
752,251.37175666622335,0.01
753,266.28126384428936,0.01
754,299.23440981652584,0.01
755,293.3642909160125,0.01
756,55.50174632740513,0.01
757,243.5783893038461,0.01
758,280.1131354400634,0.01
759,283.8726307754871,0.01
760,284.2780287204955,0.01
761,5.754729413216879,0.01
762,249.76184894707444,0.01
763,139.04277240120507,0.01
764,253.68060091515372,0.01
765,295.9805358969756,0.01
766,31.21615073791253,0.01
