Episode,Total Reward,Epsilon
172,-86.96235621884445,0.9182999999994648
173,-77.3343913437486,0.9179499999994625
174,-104.30506867933752,0.9176049999994602
175,-72.78770065457948,0.9172349999994578
176,-66.98836345087653,0.9166899999994542
177,-81.36184987441646,0.916194999999451
178,-65.04734339154797,0.915739999999448
179,-84.76628483732128,0.9152599999994449
180,-88.73885472731817,0.9149599999994429
181,-502.29657028880234,0.9144099999994393
182,-102.2712123699344,0.9139199999994361
183,-140.28516631037212,0.9135199999994335
184,-103.67044962799707,0.91298999999943
185,-138.23237657986095,0.9124199999994262
186,-149.02625202305276,0.9119849999994234
187,-61.408797708250304,0.9116099999994209
188,-272.15722382512365,0.9110649999994174
189,-122.80284684888369,0.9103749999994128
190,-122.65067512054755,0.9098499999994094
191,-127.53301108326565,0.9095149999994072
192,-106.57688748787959,0.9089199999994033
193,-153.7041731477504,0.9085999999994012
194,-91.13053308024377,0.9082399999993989
195,-56.74539900871524,0.9077049999993954
196,-67.64129306562845,0.9072399999993923
197,-313.65415795120805,0.9067149999993889
198,-129.82381372533857,0.9061399999993851
199,-53.203919787088275,0.9056349999993818
200,-81.84202444606005,0.9051949999993789
201,-143.21589851745017,0.9046449999993753
202,-194.8892355217145,0.9040199999993712
203,-49.71071688659811,0.9036349999993687
204,-114.54404737995381,0.9032399999993661
205,-127.00169897539197,0.9028349999993635
206,47.346302630583864,0.9024849999993612
207,-69.36158294788787,0.9017949999993566
208,-133.09184267274765,0.9012649999993532
209,-184.6509252088517,0.90077999999935
210,-156.079030037507,0.9002149999993463
211,-41.83587289040399,0.8997749999993434
212,-320.8233890233828,0.8993349999993405
213,-94.17426927056795,0.8988149999993371
214,-154.37158869572445,0.8983149999993338
215,-85.01515806051535,0.8979349999993314
216,-118.96833038622881,0.8975899999993291
217,-217.7688821996196,0.8970499999993256
218,-65.42525495893773,0.8967299999993235
219,-89.14928068988134,0.8964449999993216
220,-325.7697366345343,0.8958799999993179
221,-99.2922501436722,0.8953449999993144
222,-156.14750904015062,0.8948649999993112
223,-71.70230058780157,0.8944749999993087
224,-135.96896407965397,0.8938549999993046
225,-105.1930624915411,0.8933499999993013
226,-85.5000867951635,0.8928699999992982
227,-20.964121826350976,0.8921699999992936
228,-368.7486475464406,0.8915699999992897
229,-155.4515383737087,0.8910399999992862
230,-168.4702705218716,0.8906799999992838
231,-68.96746015781977,0.8903599999992817
232,-106.11996145036042,0.8899949999992793
233,-98.71851102709448,0.8896149999992768
234,1.6550486617275624,0.8889899999992728
235,-124.05247558492148,0.8885849999992701
236,-111.84142019694292,0.888109999999267
237,-93.65657280944617,0.8875299999992632
238,-72.29920147922466,0.88703999999926
239,-67.0336802500417,0.8867049999992578
240,-91.29205857506318,0.8860949999992538
241,-82.01770209269333,0.8857149999992513
242,-93.39927081213642,0.8851099999992473
243,-86.96743353130731,0.8846499999992443
244,-140.29429901077222,0.8842249999992415
245,-41.50774816215652,0.8836649999992379
246,-42.939307604343384,0.8832499999992351
247,-89.25696414542266,0.8827599999992319
248,-125.51538911894758,0.8823349999992292
249,-58.08146987939787,0.8819449999992266
250,-171.23855867428585,0.8814049999992231
251,-88.98316794332213,0.8810299999992206
252,-239.5521371357218,0.8804249999992166
253,-183.58905045622163,0.8798799999992131
254,-67.76294782138226,0.8794249999992101
255,-87.93266442739346,0.878949999999207
256,-110.06206190693213,0.8785149999992041
257,-57.64994282534552,0.8782049999992021
258,-269.51911727602624,0.8776699999991986
259,-82.52274483660645,0.8771699999991953
260,-133.9491206374045,0.8767449999991925
261,-104.96460259425994,0.8761149999991884
262,-145.73416688098882,0.8757099999991858
263,-84.81922965996252,0.8753799999991836
264,-96.67954567824474,0.8750299999991813
265,-58.476641594065796,0.8745849999991784
266,-77.61356539966974,0.8741899999991758
267,-88.19113014196085,0.8738349999991735
268,-76.57160575772215,0.8734149999991707
269,-110.83988549639673,0.8729649999991678
270,-67.82091003689581,0.8725949999991653
271,-96.36009999544413,0.8720049999991615
272,-77.93915871681473,0.871634999999159
273,-88.4249944976274,0.8711199999991557
274,-90.49572933125503,0.8706599999991527
275,-139.66138487167927,0.8702899999991502
276,-147.51241830657693,0.8698199999991472
277,-163.7782369778152,0.8693099999991438
278,-71.88969628892961,0.868874999999141
279,-85.32898495474038,0.8684699999991383
280,-94.77386162233601,0.8679099999991347
281,-83.73620930648937,0.8673899999991312
282,-89.9462306668502,0.8669649999991285
283,-96.6634451580978,0.8665499999991257
284,-152.06045340668896,0.8661099999991229
285,-114.79689547749427,0.8656149999991196
286,-104.44948471839948,0.8653299999991177
287,-95.5149441978408,0.8648099999991143
288,-82.49075670738567,0.8644249999991118
289,-80.87517316697156,0.8640499999991094
290,-45.90853740216916,0.8636749999991069
291,-162.12738058337925,0.8629699999991023
292,-173.0544991250046,0.8622299999990974
293,-188.83338044659484,0.8617999999990946
294,-90.42733335482623,0.8612049999990907
295,-131.9657801715719,0.8608799999990886
296,-103.53317136327139,0.8602399999990844
297,-64.5874395498266,0.8595899999990801
298,-82.50333668432657,0.8589449999990759
299,-57.8055962185923,0.8582549999990714
300,-87.82537742337573,0.8577149999990679
301,-50.94089209795352,0.8572299999990647
302,-9.000263356011573,0.8566499999990609
303,-112.46925122784462,0.8560049999990567
304,-71.05598992886844,0.8556399999990543
305,-61.384209067390344,0.8552249999990515
306,-91.75681202706483,0.8547999999990488
307,-76.1728393637047,0.8543599999990459
308,-123.75953453669517,0.8539349999990431
309,-90.08724643737554,0.8535499999990406
310,-104.87495269609686,0.8529649999990367
311,-82.89440530418496,0.8523549999990327
312,-306.91509585495464,0.8517249999990286
313,-87.06562775676029,0.8509849999990238
314,-173.27328265103165,0.8503949999990199
315,-58.118859781567664,0.8498999999990167
316,-39.72113560320139,0.8495849999990146
317,-46.03687331150108,0.8492499999990124
318,-57.909812154819704,0.8488299999990097
319,-153.98602085581928,0.8482499999990059
320,-111.75151670916665,0.8476949999990022
321,-126.47171009834102,0.8472499999989993
322,-17.15638640029104,0.8469499999989973
323,-110.61384202673312,0.8464099999989938
324,-105.05241220605083,0.8458399999989901
325,-124.01688293100749,0.8454249999989873
326,-138.99811450313703,0.8449749999989844
327,-60.25369129544257,0.8445949999989819
328,-95.75182890277463,0.8441949999989793
329,-58.780713260717526,0.8435799999989753
330,-14.470880062302399,0.8429999999989715
331,-80.27929391162468,0.8425249999989683
332,-113.65661328891385,0.8418299999989638
333,-102.5848434405669,0.841409999998961
334,-77.50166028309528,0.8409949999989583
335,-98.49382401486109,0.8404199999989546
336,-107.44502791292399,0.8399249999989513
337,-126.31499386542514,0.8394749999989484
338,-90.5955899309281,0.8391849999989465
339,-61.96538315510755,0.8388949999989446
340,-87.92901972751565,0.8384749999989418
341,-123.30171776150836,0.8378799999989379
342,-97.34534254292785,0.837284999998934
343,-118.9260069619136,0.8367849999989307
344,-100.45063343103361,0.8363749999989281
345,-92.44386770817216,0.8357049999989237
346,-84.30167543190059,0.8350999999989197
347,-151.16910002807228,0.8347049999989171
348,-62.95787119467066,0.8344049999989152
349,-139.6898257998226,0.8340499999989128
350,-80.63446820964967,0.8334949999989092
351,-137.67133238226745,0.8331399999989069
352,-69.68109425064314,0.8328049999989047
353,-81.48837655338417,0.8322099999989008
354,-80.2360053459323,0.8318799999988986
355,-34.974600384094686,0.8314399999988957
356,-268.20698665831765,0.8307899999988915
357,-90.66368774031909,0.8302349999988878
358,-80.65544138699633,0.8297499999988847
359,-96.22071612214286,0.8292299999988813
360,-118.57437005944658,0.8288449999988787
361,-196.45437619107327,0.8283849999988757
362,-136.2259806882607,0.8277999999988719
363,-85.19782981152628,0.8272499999988683
364,-89.53862813305497,0.826749999998865
365,-105.44708444872404,0.8263449999988624
366,-96.25499011812468,0.8257449999988584
367,-62.66166452525998,0.8252449999988551
368,-117.25866383850737,0.8248799999988528
369,-113.62634360011968,0.824314999998849
370,-133.29047992241425,0.8238049999988457
371,-82.9965936014079,0.8232849999988423
372,-72.98227666809092,0.8228699999988396
373,-117.62603025911082,0.8222349999988354
374,-96.85253137326684,0.8218849999988331
375,-153.76674448968328,0.821254999998829
376,-103.03578770857126,0.8207099999988254
377,-82.21638806591916,0.8203799999988233
378,-158.19961851704974,0.8199399999988204
379,-70.44149396927162,0.8194799999988174
380,-287.52737983797397,0.8188349999988132
381,-78.29702663157022,0.818499999998811
382,-124.22199428140901,0.8179949999988076
383,-89.49783014585687,0.8173799999988036
384,-89.3206812433451,0.8169949999988011
385,-112.34158115713046,0.8165549999987982
386,-49.934062644762406,0.8161399999987955
387,-127.1498513238049,0.8156349999987922
388,-203.5820073320186,0.8152449999987896
389,-31.204541049387643,0.8147649999987865
390,-83.87682417847383,0.8143699999987839
391,-116.78891253054783,0.8138349999987804
392,-64.65747228323234,0.8134399999987778
393,-221.83850471044036,0.8126849999987729
394,-98.15303899292138,0.811949999998768
395,-95.35037990536699,0.8112199999987633
396,-155.040332935904,0.8106799999987597
397,-104.8315399087506,0.8098749999987545
398,-43.84155918054826,0.8094799999987519
399,-120.46615697037053,0.8089049999987481
400,-86.94635904134044,0.8085599999987458
401,-75.32045456607182,0.8079249999987417
402,-112.93061163144567,0.807514999998739
403,-119.5163671443401,0.8069299999987352
404,-96.58156304983137,0.8064699999987321
405,-84.7505338484035,0.8061749999987302
406,-111.76454384175075,0.8055849999987263
407,-83.90130220135033,0.8049299999987221
408,-105.49916632225188,0.8044199999987187
409,-119.73634920952175,0.8039449999987156
410,-112.6343326818784,0.8034699999987125
411,-68.89478669171066,0.8031349999987103
412,-106.63997653790649,0.8024299999987057
413,-115.92889159969197,0.8018849999987021
414,-118.88305277287024,0.8013999999986989
415,-88.47430537149259,0.8009399999986959
416,-72.77603138319257,0.800339999998692
417,-104.09812779312118,0.7997999999986884
418,-78.2186263324136,0.7993449999986855
419,-103.74988086186053,0.7988449999986822
420,-102.3224749022591,0.7985249999986801
421,-117.08709809415113,0.7978449999986756
422,-62.46562919569514,0.7971999999986714
423,-104.01282834554043,0.7967499999986685
424,-76.66233188923633,0.7962599999986653
425,-85.88651721677967,0.7956199999986611
426,-124.48823164390565,0.7951249999986578
427,-98.9690778404951,0.7944449999986534
428,-57.91148170045574,0.7939699999986503
429,-116.23068975117114,0.7935499999986475
430,-107.03454044671211,0.7931999999986452
431,-108.36424346681719,0.7928949999986432
432,-44.555754800071625,0.7924399999986402
433,-36.83671950012409,0.7921149999986381
434,-121.86237355023623,0.7914449999986337
435,-50.69782411174309,0.79087999999863
436,-56.86287690776109,0.7905099999986276
437,-78.15322555065144,0.7900649999986247
438,-30.526636753137808,0.7897399999986225
439,-100.02758034919744,0.7892099999986191
440,-115.47916993033425,0.7885449999986147
441,-257.6599904743981,0.7878099999986099
442,-93.94514500190009,0.7871099999986053
443,-111.91113893291377,0.7865749999986018
444,-110.34776683888067,0.7861149999985988
445,-103.00773866168625,0.7856149999985955
446,-118.08464599608243,0.7851599999985925
447,-136.38132491914632,0.784469999998588
448,-2.1218967263026656,0.7840649999985854
449,-104.00973517539677,0.7834149999985811
450,-71.3698579978558,0.7827249999985766
451,-80.35204531633096,0.782174999998573
452,-87.2255147595882,0.7816949999985698
453,-95.66777042802704,0.7811799999985665
454,-48.26690970751814,0.7807799999985638
455,-82.04748876419387,0.7803649999985611
456,-76.21438766112391,0.7799099999985581
457,-80.92580581758341,0.7795549999985558
458,-97.07372038314011,0.7792149999985536
459,-65.04330987471673,0.7788849999985514
460,-113.83877264058489,0.7784949999985489
461,-110.43768280671252,0.7780399999985459
462,-44.37121157918433,0.7776349999985432
463,-83.40790230638589,0.7772399999985407
464,-44.68898544118842,0.7765049999985358
465,-66.69602100703139,0.7761049999985332
466,-99.6426775119881,0.7757499999985309
467,-80.60923626212322,0.7754349999985288
468,-101.56801200898268,0.7749849999985259
469,-143.2133969144007,0.7745199999985228
470,-87.3844321052578,0.7740649999985199
471,-144.78656391669364,0.7733899999985154
472,-87.94812869420224,0.7728899999985122
473,-95.45143758667389,0.7722149999985077
474,-107.5004171076769,0.7717049999985044
475,-140.59816257796098,0.7713499999985021
476,-85.19498370003481,0.7707799999984983
477,-117.25575879034884,0.7702449999984948
478,-79.3941818886307,0.769814999998492
479,-69.43363515323392,0.7691699999984878
480,-58.818733870535404,0.7684749999984832
481,-83.59041635667242,0.7680149999984802
482,-66.79822332134795,0.7673199999984757
483,-145.35856375989596,0.7667799999984721
484,-47.85072823032917,0.7663649999984694
485,-66.68042367289088,0.7659299999984666
486,-97.28416279916573,0.7654499999984634
487,-104.9257077418597,0.7650899999984611
488,-62.467364154496465,0.7646899999984584
489,-134.5305319440248,0.7641149999984547
490,-94.617759077394,0.7636599999984517
491,-115.40109677119008,0.7629199999984468
492,-166.3035155658735,0.7622999999984428
493,-54.20500806200867,0.7618349999984397
494,-91.07401968321102,0.7612149999984357
495,-117.71991889329843,0.7605349999984312
496,-3.6496861316352778,0.7600599999984281
497,-94.95497713019675,0.7595399999984247
498,-12.210268858194567,0.7590349999984214
499,-100.188001989241,0.7585049999984179
500,-53.529079876280335,0.7578049999984133
501,-97.5720187001324,0.7570949999984087
502,-101.06202137310859,0.756524999998405
503,-79.63723716346372,0.7560399999984018
504,-95.31664302821713,0.7555349999983985
505,-73.63504836494347,0.7550449999983952
506,-85.00042927358069,0.7542849999983903
507,-16.492636453223128,0.7538549999983875
508,-39.488316293276355,0.7535049999983852
509,-80.62199982068257,0.7527749999983804
510,-87.58171628695861,0.7523899999983779
511,-60.71932202110278,0.7519899999983752
512,-75.17149300862562,0.7515299999983722
513,-61.02260656799771,0.7509349999983683
514,-100.90179821491645,0.7504399999983651
515,-116.17939470702663,0.7499349999983618
516,-89.05380498369391,0.7495449999983592
517,-89.66992145565202,0.7491349999983565
518,-150.11048049847165,0.7484649999983521
519,-294.3236107421156,0.7478549999983481
520,-125.18057497249433,0.7473999999983452
521,-124.7329461905828,0.7471099999983433
522,-63.094511043451305,0.7463899999983385
523,-45.58854159358607,0.7459749999983358
524,-89.00126342004265,0.745394999998332
525,-59.53244445547149,0.7448849999983287
526,-77.29517781848858,0.744319999998325
527,-76.49950968566998,0.743704999998321
528,-127.13263242074659,0.743249999998318
529,-49.098363803604244,0.7429299999983159
530,-82.71475721073148,0.7424249999983126
531,-24.64730179738028,0.7418899999983091
532,-145.35327264940128,0.7412849999983051
533,-117.2635504470499,0.7405799999983005
534,-99.6897868690718,0.740054999998297
535,-59.96372124442261,0.7397149999982948
536,-73.57416544239071,0.7391749999982913
537,-11.78375523810297,0.7383949999982862
538,-80.61643052045723,0.7379749999982834
539,-75.96069823948027,0.7373099999982791
540,-109.77789751895368,0.7367799999982756
541,-76.80773964256025,0.7362799999982723
542,-73.52633893937313,0.7357249999982687
543,-45.971686970241805,0.734854999998263
544,-62.715210251980466,0.7344149999982601
545,-80.4990211786488,0.7339699999982572
546,-27.12546932438137,0.733479999998254
547,-73.673691756894,0.7329749999982507
548,-110.69482323048958,0.7324499999982472
549,-92.429746251159,0.7318949999982436
550,-58.050124635377394,0.7312999999982397
551,-32.05154388579288,0.7306399999982354
552,-115.99403876439021,0.7300949999982318
553,-116.34561658653207,0.7295999999982286
554,-91.56056654525702,0.7291549999982256
555,-83.035595843226,0.7285549999982217
556,-102.39242775062559,0.727984999998218
557,-95.01884355889855,0.7274899999982147
558,-11.63217825348299,0.7270949999982121
559,-55.885038543578915,0.7267149999982097
560,-77.19023486746762,0.7260149999982051
561,-25.251880282028623,0.7256699999982028
562,-101.88843318766286,0.7252599999982001
563,-100.63089194320477,0.724774999998197
564,-70.12187574855014,0.7243599999981942
565,-69.77272368483384,0.7239549999981916
566,-53.95145334082727,0.7235249999981888
567,-64.84145700222658,0.7229699999981851
568,-44.99864888357581,0.7225999999981827
569,-97.48292188067043,0.7219549999981785
570,-110.5387184687693,0.7213549999981745
571,-63.978223948874366,0.7207199999981704
572,-53.280761341339456,0.7203249999981678
573,-66.5078266566568,0.7197299999981639
574,-37.295266110289546,0.7192349999981607
575,-61.58749029865359,0.7187099999981572
576,-53.48672896802516,0.7183499999981549
577,-58.17820138549825,0.7178099999981513
578,-149.6142807653298,0.7172449999981476
579,-84.01974150007557,0.7167949999981447
580,-114.05689316390107,0.7163199999981416
581,-235.9046979000326,0.7156149999981369
582,-91.04862004189832,0.7151499999981339
583,-72.38647837369986,0.7145449999981299
584,-122.74708275402288,0.7139799999981262
585,-72.87748882759601,0.7136649999981242
586,-46.59400697697457,0.713184999998121
587,-82.78882323681782,0.7125949999981172
588,-103.2182153811732,0.7120449999981135
589,-83.6665669235372,0.7115399999981102
590,-164.17106574378823,0.7107749999981052
591,-88.87082953230869,0.7103149999981022
592,-35.32186480377928,0.7097049999980982
593,-49.98971873005341,0.7093749999980961
594,-93.07112968652102,0.7088749999980928
595,3.0262653980851155,0.7083499999980893
596,-85.26603920031907,0.7078549999980861
597,-120.103991129406,0.7074999999980838
598,-15.94202329611116,0.7066549999980782
599,-57.11570570079003,0.7062799999980758
600,-54.782596863045875,0.7056049999980714
601,-79.14024923096093,0.7050349999980676
602,-49.35710423186204,0.7044449999980638
603,-68.10219705243381,0.7039149999980603
604,-51.23926793310855,0.7034299999980571
605,-71.29297656804572,0.7029849999980542
606,-77.07562505817323,0.7026199999980518
607,-181.2526401902581,0.7019499999980474
608,-84.70088279885951,0.7010299999980414
609,1.6117805836587138,0.7003049999980366
610,-23.537804874619056,0.6997699999980331
611,-125.34313188386555,0.6992499999980297
612,-78.00747927466509,0.6988899999980274
613,-92.28949678511736,0.6984299999980244
614,-91.57453874343025,0.6978749999980207
615,-68.16635637483024,0.6973649999980174
616,-76.03142518776177,0.6969699999980148
617,-93.36179268195116,0.6965149999980118
618,-47.69769655675219,0.6959649999980082
619,-101.51333842161503,0.695479999998005
620,-64.78211566447658,0.6951499999980029
621,-299.4927196379755,0.6940749999979958
622,-49.46924017259538,0.6936699999979932
623,-102.59285344749581,0.6930249999979889
624,-70.45445153598448,0.6926699999979866
625,-83.47432072515862,0.6919899999979822
626,-158.5721723527672,0.6913149999979777
627,-107.27296883479,0.6908199999979745
628,-76.5318001779882,0.6903149999979712
629,-104.18812867731754,0.6897849999979677
630,-39.99182067279952,0.6891849999979638
631,-89.8323796174837,0.6887449999979609
632,-72.04927260813287,0.6881799999979572
633,-74.71438535193505,0.6876649999979538
634,-83.75877435897226,0.6869149999979489
635,-164.3860228022819,0.6863449999979452
636,-35.060103825304495,0.6858499999979419
637,-30.91606999487813,0.6854699999979394
638,-94.00148408906789,0.6849149999979358
639,-79.4087960624197,0.6843949999979324
640,-70.34273318305156,0.6839299999979294
641,-47.997453913102426,0.6831999999979246
642,-101.93596397136264,0.6825099999979201
643,-89.23223012612615,0.682044999997917
644,-35.63243112461312,0.6813349999979124
645,-63.18875860567482,0.6808549999979092
646,-56.41357784283181,0.6804799999979068
647,-51.826736858773174,0.6799599999979034
648,-53.12665336139804,0.6793449999978993
649,-49.52343931638474,0.6787499999978954
650,-37.94325087718869,0.6782049999978919
651,-70.96348705599975,0.6778299999978894
652,-65.02758332101695,0.677314999997886
653,-83.98181426251041,0.6767249999978822
654,-47.230773632557714,0.6761849999978786
655,-72.44884898743832,0.6756749999978753
656,-47.34820052895981,0.6746399999978685
657,-77.3524286348931,0.673954999997864
658,-76.0667377747748,0.6734249999978605
659,-217.89558045084027,0.6730149999978579
660,-116.98562816863273,0.672579999997855
661,-69.48846574768442,0.6719899999978511
662,-55.28936993012918,0.671354999997847
663,-74.85894700655922,0.6708699999978438
664,-71.9806415905386,0.670449999997841
665,-110.47837835847125,0.6697049999978362
666,-86.33081811726856,0.669224999997833
667,-34.73117908461579,0.6688299999978304
668,-71.02869694736867,0.6682649999978267
669,-113.80243980855877,0.6675649999978222
670,-85.02059916746695,0.6671999999978198
671,-43.38996228955317,0.6666649999978163
672,-61.921696747496256,0.6662149999978133
673,-86.42609315926647,0.6656649999978097
674,-34.04971000241548,0.6652649999978071
675,-49.157407215558,0.6648899999978046
676,-61.315395715412805,0.6641949999978001
677,-104.66521781354297,0.6637499999977972
678,-87.94521435953806,0.6633499999977945
679,-111.72016827885395,0.6627999999977909
680,-56.14315878793452,0.6622699999977875
681,-68.55741556995915,0.6616749999977836
682,-68.56195050319687,0.6612249999977806
683,-57.04721355903071,0.6607549999977775
684,-27.84697745134588,0.6603049999977746
685,-60.70973120091291,0.6598149999977714
686,-15.292082869996705,0.6593299999977682
687,-58.91218268624013,0.6589199999977655
688,-76.07914121303487,0.6583549999977618
689,-97.47825399470288,0.6577199999977577
690,-52.213536411765006,0.6571849999977541
691,-77.62959988081712,0.656709999997751
692,-7.916038541632005,0.6562699999977482
693,-78.61215893416167,0.6556549999977441
694,-66.8497348762821,0.6551499999977408
695,-65.04044254444216,0.6545449999977369
696,-75.5115019229205,0.6539349999977329
697,-18.66665666682266,0.6531449999977277
698,-12.528804037956107,0.6524749999977233
699,-21.392675025472002,0.6519549999977199
700,-80.04192354783011,0.651514999997717
701,-187.9807621049265,0.6510699999977141
702,-18.845928797141127,0.6502649999977088
